input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12
13.0,14.0,11.0,21.0,15.0,21.0,7.0,164.24568646044523,38.713590648915485,105.00843049552564,84.60529749700856,29.630596372163964
11.0,2.0,7.0,21.0,31.0,22.0,24.0,110.52324534715811,11.179228312622325,155.99681140941703,192.08765291393237,142.75120372117166
0.0,-15.0,18.0,15.0,33.0,20.0,2.0,117.12440039751897,148.23880458271827,195.23070635036723,147.26820195328284,182.24799002547786
13.0,-13.0,21.0,8.0,13.0,16.0,15.0,116.44607019543555,44.44679868259276,79.14101953026784,18.36918261007108,137.62591099339863
-2.0,9.0,23.0,6.0,2.0,18.0,19.0,42.35958315476724,50.34971652762563,68.25477153490816,174.3086862652936,77.24912489364345
-3.0,14.0,15.0,9.0,32.0,18.0,4.0,134.95389766998753,197.26488853232985,74.72388980390838,144.18757162539504,41.15062107839351
1.0,12.0,3.0,16.0,5.0,5.0,13.0,185.75220965653315,132.10549254068945,77.815647956068,170.2954272340157,167.28845113122938
-9.0,-5.0,27.0,8.0,27.0,12.0,33.0,140.90697781789234,78.0126838646176,89.33067166605437,110.99781805035249,48.95517587007592
-6.0,4.0,25.0,33.0,26.0,11.0,5.0,133.93856768390162,44.257447151808016,95.65214352950282,68.83562188360521,171.20362108470894
-6.0,10.0,21.0,33.0,24.0,15.0,9.0,44.33395931106789,175.54417729683317,167.77837508483123,8.123343436593021,146.5008149470937
-11.0,3.0,21.0,33.0,24.0,9.0,3.0,128.7252123578989,161.99421051629017,53.83685661473496,146.39337356135002,190.68186990892966
3.0,-8.0,25.0,21.0,29.0,3.0,23.0,63.24662133025814,166.89074109717617,191.18774914514196,160.13213792615096,16.622889769028948
7.0,-5.0,14.0,23.0,6.0,29.0,6.0,76.75106584974274,71.44155097145142,198.10424196866578,89.3665319253502,73.1396993861301
11.0,-8.0,18.0,16.0,32.0,7.0,11.0,95.89076135381703,62.95822249468435,175.87977701620792,197.4863484044009,185.4672619210869
14.0,16.0,27.0,26.0,6.0,27.0,30.0,85.53896747080927,94.8552551993568,142.23588364785584,9.221545959798561,121.28128758258477
0.0,11.0,14.0,20.0,2.0,29.0,26.0,101.44950405464088,4.5600469979651725,160.28853687308342,160.49617435637512,75.43121119093372
8.0,12.0,5.0,24.0,24.0,7.0,8.0,23.00526563774852,175.1370566637072,3.484204536760549,186.09907099106888,5.7971086551238615
-9.0,-10.0,22.0,23.0,27.0,9.0,24.0,167.85674180895998,192.43762748739982,160.25076615206925,44.955267773705046,71.14283921600413
-10.0,-4.0,29.0,24.0,18.0,9.0,26.0,103.25415364120016,199.7004959319226,97.56680292194244,43.94756604276671,98.55966446524029
11.0,2.0,15.0,9.0,17.0,4.0,2.0,29.205842086486754,103.10887693442471,151.4401467511101,174.5521773129423,139.63049641947634
0.0,7.0,28.0,9.0,28.0,20.0,13.0,132.54774914342752,53.08995596118602,52.200619658933014,148.8294763620773,136.50021651110532
-15.0,2.0,18.0,29.0,14.0,2.0,15.0,85.85171728268874,192.71371791498112,35.54993756652092,101.09992423374692,122.24425901273806
-5.0,-13.0,11.0,31.0,2.0,8.0,7.0,61.771840180188796,37.87204282312149,22.079398788083804,189.904144456052,136.16298963228252
11.0,-2.0,29.0,13.0,21.0,29.0,33.0,159.21625304741661,63.94840171083027,25.669123271408132,105.03202471112722,92.87145800525384
0.0,15.0,23.0,6.0,22.0,13.0,3.0,155.94840483987886,29.10896668383689,59.05499197065684,76.19966123989308,154.0032789103355
12.0,-2.0,17.0,25.0,11.0,27.0,31.0,63.05515036814355,61.21898855866921,110.27319027992093,0.44259950150236094,143.8803188175377
1.0,2.0,2.0,4.0,5.0,6.0,12.0,47.05007797073666,87.52825814455696,129.60869602911245,188.10439583269329,170.6261481275278
6.0,15.0,25.0,27.0,8.0,11.0,23.0,169.52568408933053,111.48570660675041,177.57426443318604,23.190450240334393,40.20162344476805
-13.0,5.0,8.0,32.0,22.0,24.0,21.0,147.69866796367006,154.48971158965134,188.30734171737404,34.024117286220836,7.25103032425809
-13.0,13.0,15.0,2.0,27.0,22.0,4.0,1.9076581919622804,130.26956271934657,40.43746926196845,171.60538311668654,143.16466804778292
-2.0,-16.0,33.0,7.0,5.0,33.0,27.0,170.59810381054209,182.99304330205464,3.3237193833991485,186.73400225689605,124.35532844817104
11.0,-3.0,15.0,13.0,6.0,10.0,17.0,17.526447924617194,53.27001470968693,86.5991174259649,64.79477613709503,41.735251391262196
-5.0,-9.0,20.0,13.0,5.0,6.0,20.0,108.09145330859052,112.81603844713679,87.9834831226348,7.570332314185513,64.74721956899879
9.0,-8.0,17.0,29.0,23.0,22.0,14.0,116.24839738758988,176.18756638300673,191.0934549753462,155.93846927423147,106.79783353293475
15.0,15.0,20.0,23.0,6.0,33.0,20.0,80.8429583149819,72.76915909859738,46.463785595136265,169.43382566209064,122.41395380247171
-14.0,-4.0,22.0,19.0,13.0,30.0,16.0,195.35338277512489,125.19988020647081,98.88110290658283,36.094786505150765,48.52809403514693
-2.0,7.0,16.0,31.0,30.0,13.0,6.0,69.71040103229413,19.268687716791998,68.64423918686353,51.35296548703931,42.127750032313436
9.0,-10.0,12.0,24.0,20.0,27.0,10.0,165.1179916072775,65.93500395089225,73.79750995772723,151.96509582432444,98.05683720508178
-11.0,7.0,16.0,22.0,4.0,3.0,30.0,106.27769923045864,112.18781656168994,136.6889487839429,14.738761022104786,99.14661526460928
1.0,-2.0,11.0,16.0,8.0,14.0,8.0,128.31299925737918,121.15965958049308,165.76843482378376,79.7903912624345,89.83371309222844
0.0,12.0,19.0,28.0,12.0,6.0,18.0,73.03480239822966,78.26930470987861,181.33407166438974,85.00391171950416,172.73129238405943
11.0,14.0,19.0,20.0,18.0,26.0,24.0,29.091099551197374,23.998531804270627,16.046765758685353,141.3158281293998,63.91252359550308
-11.0,8.0,31.0,13.0,21.0,12.0,13.0,108.03260353363977,42.35794644324673,128.1600077323667,33.48913952065642,68.50002094894305
-1.0,5.0,11.0,19.0,2.0,29.0,17.0,112.11496875587868,35.98737738504965,177.65819276501492,114.47440899279752,157.72943654390494
8.0,-5.0,28.0,2.0,14.0,32.0,27.0,90.9846629681035,154.1022149927706,133.09090549262584,3.3773555308314274,170.57751923323048
3.0,-5.0,8.0,16.0,14.0,18.0,11.0,76.56527895650702,170.82765331162108,106.84400199494257,30.94047009733869,172.16650498129354
10.0,6.0,12.0,26.0,13.0,7.0,28.0,129.61762170036778,114.67840302569236,116.58351608658863,187.6327425302392,95.26073839599785
6.0,-9.0,26.0,21.0,4.0,14.0,22.0,2.078555741840593,50.77704081522574,30.43398213441182,27.25156669276494,59.26661590852413
8.0,5.0,16.0,26.0,5.0,20.0,9.0,177.3585636311218,125.77908383848914,24.718395205263597,59.88157513330228,19.388186090027993
-12.0,6.0,26.0,19.0,25.0,17.0,28.0,79.39039941479015,172.97738526660754,100.88804479484301,61.85154366242593,191.44519063691575
0.0,-10.0,9.0,21.0,32.0,22.0,12.0,33.35842469547035,157.17927011034794,95.59659452238027,119.85907628736268,107.83413719491655
-11.0,-6.0,18.0,4.0,2.0,15.0,15.0,95.08634056950831,120.53177073933945,175.56109146242713,179.2038471249717,160.14047093965914
-12.0,-8.0,22.0,27.0,24.0,24.0,26.0,179.83736013592724,31.243554783666248,15.050743268954502,20.99681386892509,60.376924953917396
-3.0,-8.0,19.0,15.0,12.0,13.0,13.0,164.51284698166245,190.263069183581,61.2271387326315,27.43390150094931,11.519162048361764
10.0,-10.0,14.0,2.0,16.0,20.0,29.0,170.03797856192674,7.929404294037146,63.47017525500753,197.86322855069744,155.32028206792464
-7.0,-12.0,33.0,15.0,27.0,29.0,3.0,132.3939663661987,171.65562948504785,149.92879820562575,169.0859053096063,137.40996494537228
2.0,14.0,18.0,14.0,11.0,6.0,7.0,151.311554348671,197.80555802975374,112.80332744953765,26.393768671288885,101.02236961374842
14.0,7.0,20.0,21.0,27.0,5.0,33.0,146.31430341903032,28.331672322387714,57.006127257310446,40.06990277208189,87.96222429553862
-7.0,0.0,31.0,14.0,14.0,26.0,5.0,86.83619007431463,103.8961192342196,39.59416640114362,124.95045802262842,49.520548474107585
1.0,-15.0,22.0,18.0,19.0,17.0,32.0,186.3425347203293,49.92774399114948,27.79984049089976,39.54323961659669,197.9037897466825
16.0,14.0,16.0,6.0,28.0,5.0,20.0,77.20897410016565,71.01643614929128,124.76888283708088,52.7544388268761,179.21952169240635
9.0,7.0,23.0,10.0,16.0,7.0,28.0,83.85774108251343,0.6980099877491819,192.4910099468998,37.057005815525,133.091613695781
9.0,-15.0,7.0,26.0,8.0,4.0,4.0,121.05239338451528,59.95629840192369,79.84249524297043,20.58975901160387,142.25364713829066
-10.0,16.0,20.0,23.0,8.0,13.0,2.0,152.18138118350691,80.16749371236888,114.41355059341076,79.9263527259338,69.22656721073943
3.0,-8.0,27.0,5.0,15.0,23.0,17.0,69.85551077457313,198.6054839131655,162.61394112747308,125.8899308122289,8.955632178771511
16.0,-12.0,33.0,5.0,25.0,30.0,30.0,163.7095235141074,181.06617348142137,98.64661418581993,132.80113722590812,125.99820416320678
1.0,-9.0,17.0,32.0,3.0,25.0,7.0,86.61527716402142,83.4859786026942,186.6134671961724,24.95313404841566,114.71957573548192
6.0,-15.0,9.0,21.0,19.0,4.0,22.0,36.47199293096814,85.07279126688023,113.95359219166141,2.3338429307218522,70.26023047652517
16.0,-12.0,30.0,4.0,27.0,16.0,25.0,24.68618621971681,8.158698223480144,143.90899725230312,72.91505176078064,154.63876112743836
2.0,-11.0,28.0,14.0,22.0,26.0,2.0,42.43799486700257,98.4258860564039,80.08183023177394,84.32442769171917,25.918777693641214
-6.0,-8.0,18.0,6.0,6.0,8.0,27.0,55.60244750547716,86.58533528953998,169.24640299841707,107.07872589439904,97.62500837355701
-12.0,-7.0,24.0,10.0,6.0,33.0,8.0,133.4126882975701,39.484344976727726,178.28757344888058,15.454262318905831,199.91017342652134
-12.0,-14.0,14.0,12.0,32.0,25.0,25.0,76.08764772985911,51.6079589941691,86.30327885919455,13.917564574160778,91.47275686415435
6.0,10.0,20.0,32.0,24.0,11.0,29.0,45.66294418950798,159.4569429665328,37.65460283354572,84.44006907943226,56.758650069536046
-8.0,-6.0,11.0,27.0,31.0,33.0,18.0,55.73443198181178,138.34863671926664,123.58747765060475,58.95915016289963,23.69640735398708
8.0,-1.0,13.0,3.0,28.0,7.0,14.0,12.535522220753958,47.66944203625481,187.53353787733255,8.691959995862897,151.54912217371873
-1.0,-4.0,8.0,13.0,4.0,24.0,30.0,49.819785027067276,129.92218907648822,184.5112305644161,82.5228991561177,88.92931445458849
1.0,1.0,6.0,27.0,9.0,6.0,3.0,131.4908598338317,123.0163697408553,141.39886831890175,23.19359339553364,87.96589741663301
-8.0,-7.0,10.0,21.0,10.0,9.0,21.0,176.99489948660647,90.26715004998584,181.49930547392884,114.37721362932092,42.568221566709276
-5.0,-11.0,18.0,32.0,24.0,17.0,33.0,165.7066325383184,95.42478238304915,122.44947238995476,72.4939001046987,114.02180432497373
-3.0,2.0,20.0,7.0,27.0,4.0,14.0,190.17368721555724,85.1865895063912,153.73589871404192,110.10938929860741,77.65059344112882
-4.0,11.0,3.0,32.0,19.0,33.0,2.0,168.41468868004688,127.0630023999917,107.41653633008985,97.91666676826611,173.80437193236804
16.0,11.0,5.0,15.0,16.0,14.0,6.0,145.0705212402199,135.2723719594946,50.362850777823965,69.51558894302006,17.74768767196411
10.0,9.0,25.0,7.0,11.0,8.0,26.0,102.06054337847654,73.27148129170699,139.18284644196672,94.96906047964086,99.12205261669149
-5.0,-1.0,3.0,27.0,32.0,17.0,27.0,108.47072688134844,156.7206045938593,88.02522728959208,50.98616061319701,154.1355323222131
0.0,-10.0,23.0,25.0,20.0,27.0,6.0,44.829393954648864,135.6880136059544,169.62778316631804,158.79568330181047,166.52977341750506
10.0,-9.0,7.0,28.0,30.0,10.0,30.0,23.34772132806886,13.621945206002174,101.85362305833019,176.14399201932085,77.78010661547366
-12.0,2.0,28.0,33.0,4.0,21.0,29.0,125.67981398918671,92.47796184792749,55.32301896253438,47.722093360047666,143.51372588230743
14.0,16.0,21.0,15.0,21.0,27.0,19.0,17.695869168262846,13.692861990012538,96.12641992470195,148.08250843710397,166.1273331576285
7.0,-3.0,33.0,3.0,19.0,10.0,15.0,151.78939723389948,67.14604958283248,186.75371932843322,95.7170272144092,27.967538220809196
-13.0,13.0,22.0,18.0,19.0,19.0,8.0,112.70361095661299,60.33147687586968,147.92558963138896,90.43404633458039,180.287418814607
10.0,-7.0,31.0,25.0,15.0,6.0,6.0,140.27230081875666,157.86862716186485,63.57946844842615,91.51140196312278,53.69723605199936
-10.0,-8.0,17.0,32.0,2.0,20.0,13.0,60.966143479193846,55.40644779280355,118.33484947668317,40.31629425798584,79.0862819375844
14.0,3.0,8.0,15.0,12.0,19.0,19.0,176.22508349477215,74.97129663449766,130.71832395723268,114.94939282597825,96.79827526210482
-15.0,12.0,32.0,32.0,8.0,21.0,12.0,24.56270618717045,148.474655852706,63.28917565642676,127.12193197998525,108.56002452645419
16.0,12.0,30.0,16.0,16.0,26.0,24.0,93.14964657795053,121.56979811813757,161.37326577997405,13.082635692507584,89.11544106347947
15.0,-6.0,15.0,6.0,2.0,6.0,27.0,45.21382804544552,22.646739007357475,80.20745884057663,149.65342865743887,58.16724271589606
7.0,-6.0,8.0,3.0,29.0,19.0,20.0,182.576428737648,22.627169142681367,34.99968788501777,100.87151670206111,119.56523231682658
15.0,-5.0,16.0,23.0,3.0,28.0,32.0,144.0911713924212,186.3797712369931,116.33594093851104,34.348590090361995,157.58438550639755
0.0,1.0,18.0,33.0,21.0,2.0,4.0,78.98365332612065,61.93602600784403,7.949755327615549,29.904200929995064,184.94369467068833
-1.0,12.0,32.0,27.0,8.0,8.0,30.0,38.23772753692394,73.11884369736754,181.51100793425417,112.46459626757004,139.68568983598152
5.0,6.0,29.0,21.0,32.0,4.0,13.0,9.210934178380858,5.933557757325825,75.43681954838529,98.23502730713398,178.43754111996188
-3.0,-8.0,30.0,11.0,6.0,20.0,16.0,108.43456117830183,190.31799584454737,132.72329456401852,4.276297559674291,147.4546870309072
-8.0,-2.0,32.0,33.0,19.0,32.0,20.0,172.1629573912744,167.25553529348608,38.434001227875925,192.67683046629287,31.106317537327822
14.0,7.0,11.0,13.0,6.0,10.0,24.0,45.2138731591057,87.99864727512177,53.002289283915836,147.41937922594627,97.30294412498533
9.0,-11.0,2.0,6.0,17.0,3.0,26.0,154.663389992284,121.20548181025607,57.51042242334419,11.418451048986022,151.97996411103978
14.0,8.0,7.0,28.0,17.0,33.0,3.0,111.84099155822945,71.02150040114452,119.53305385555308,179.05973224384215,177.60889034486087
7.0,12.0,22.0,33.0,13.0,11.0,11.0,95.38467916750817,138.51315874010567,49.23663965416425,133.41011301796797,189.8975552442565
-3.0,6.0,15.0,3.0,5.0,33.0,33.0,48.90995797736581,62.04086964944495,72.94463814620575,5.2036855416925265,1.6137041312006106
-11.0,14.0,4.0,13.0,32.0,11.0,3.0,175.07693624169306,85.22263097713068,63.54729518875597,159.68508863195532,145.16628166476343
-11.0,-11.0,14.0,15.0,22.0,20.0,3.0,163.79806563698935,133.31792586782996,55.4057253785909,22.835964358459627,161.84486844755565
-12.0,15.0,15.0,16.0,11.0,32.0,22.0,51.34127299622948,72.05353090675379,153.3579250593166,141.15402917981154,43.24024566774987
14.0,3.0,5.0,29.0,12.0,18.0,17.0,109.86024125481005,61.961055859608514,170.87227498282763,78.84807328690901,87.01783213511357
10.0,-2.0,13.0,25.0,19.0,20.0,25.0,127.8046480374068,123.36771943443796,49.39972389874108,149.26514042046662,158.29713385219605
3.0,-1.0,22.0,25.0,2.0,6.0,27.0,105.86436681410234,54.01236546293726,79.6821876222808,147.2276688799339,160.91675124759658
-2.0,-1.0,31.0,31.0,17.0,12.0,11.0,147.17733674700187,45.46490776547256,10.305056239179478,151.50003081208575,130.23244116059448
16.0,-1.0,5.0,24.0,8.0,4.0,13.0,178.98421161958146,76.92390640471993,61.131626410526806,196.13355218118713,173.83191902285725
1.0,7.0,17.0,27.0,23.0,14.0,25.0,103.857505281789,134.91070006836247,106.97980827592772,47.38751363164022,49.60098739099968
8.0,15.0,16.0,20.0,26.0,6.0,9.0,198.19486382530488,30.123497912046695,25.627102934120693,94.43115001181597,15.795925813282663
-9.0,-12.0,13.0,14.0,10.0,14.0,25.0,35.19421910196352,189.47074106615153,123.69237020537088,20.210819997320684,159.4042873469915
1.0,-2.0,26.0,31.0,14.0,17.0,27.0,192.66182499273404,187.42174350862769,5.695365727142909,110.99315845722934,3.2848549170114927
8.0,11.0,16.0,6.0,14.0,8.0,9.0,128.71615125483913,8.369962461655334,156.92206675847183,178.09808052687467,177.355272268235
10.0,-9.0,6.0,25.0,15.0,4.0,3.0,86.77426058478382,9.386189225449005,160.73272403057334,89.47841228848417,75.01925390639343
-10.0,-16.0,14.0,21.0,28.0,14.0,17.0,14.347517251910391,62.912088272649584,152.8577223080768,154.6286054797997,21.231036423367566
12.0,8.0,8.0,18.0,30.0,2.0,25.0,172.49725283433816,107.73850527545268,155.7017961215913,39.74396498670283,21.29384428441432
3.0,9.0,10.0,3.0,26.0,7.0,17.0,81.68691384037272,14.59922677787262,81.52050827172552,176.64949772025545,33.67880186760435
-11.0,-14.0,29.0,23.0,33.0,8.0,4.0,59.88772122138057,140.4296521091908,159.58238604163273,74.24283273472636,151.10591754930724
5.0,6.0,6.0,21.0,32.0,27.0,16.0,197.52340092790274,79.44870745513049,117.2005445417492,25.852955445667792,4.004999266296205
9.0,-14.0,13.0,10.0,15.0,27.0,21.0,132.83185247307392,92.3083697608194,66.52579355732789,27.731249862714513,163.39020760218708
9.0,12.0,22.0,32.0,2.0,10.0,31.0,47.78946802485788,197.58074315920447,146.86662735371706,37.601781232549136,135.5808476173697
-16.0,6.0,33.0,22.0,9.0,19.0,8.0,47.40658015299317,157.95669431210624,138.69430156953362,40.55265269382522,97.97877010294907
-12.0,-1.0,4.0,15.0,7.0,31.0,17.0,23.692513871790922,24.507934125234797,103.35147531976136,50.18753212699401,182.06545849947386
0.0,-8.0,7.0,11.0,19.0,15.0,12.0,56.59600749466915,173.8126233313207,185.47764984828544,195.90757116710185,29.6595706468985
7.0,16.0,22.0,13.0,21.0,17.0,25.0,128.67724432885825,185.7906477861542,134.6957840047311,169.39829392186803,99.76426921616203
-7.0,-2.0,21.0,20.0,33.0,20.0,22.0,111.53977906069402,176.9013244467182,76.6710730251289,176.15398949550777,106.40848407756647
-3.0,5.0,30.0,4.0,32.0,13.0,27.0,143.88880632677748,74.83620532063941,13.81438506104602,125.6338245328945,135.10049925470926
2.0,4.0,12.0,22.0,3.0,19.0,2.0,77.90963118620937,87.29947297199752,41.208644957101704,136.89951375359297,185.00535908901549
11.0,-4.0,2.0,14.0,23.0,14.0,19.0,11.157602994508654,44.79939425694308,74.46564962171183,185.47724717532722,103.5317140490755
10.0,3.0,7.0,8.0,15.0,12.0,29.0,184.93926903303887,157.40311623342842,61.921243907837756,72.04290365862644,162.38221016234496
4.0,9.0,7.0,6.0,16.0,2.0,33.0,148.1155503170818,154.4963967846871,115.48162018391135,16.221955954008394,193.42759511085924
-9.0,-9.0,2.0,24.0,11.0,3.0,16.0,3.0503723983861475,177.1431207253456,9.731193351462398,113.86917250380439,159.76602755091648
-3.0,-1.0,29.0,28.0,13.0,21.0,18.0,196.79508711458084,29.058076940540634,70.54799674997551,85.07173194278437,174.36202992226876
-12.0,4.0,19.0,3.0,29.0,2.0,31.0,28.95455309743744,12.646688722447564,137.3104111625572,199.21319905370194,135.49416855562797
8.0,14.0,7.0,6.0,16.0,9.0,14.0,58.629327484566105,183.58457333833687,168.5003072277275,37.14816941791889,112.45276956348303
-5.0,-3.0,2.0,10.0,2.0,6.0,19.0,58.06716930416302,70.17764025790373,147.4402598313727,91.1810100407639,116.82050708817037
-5.0,16.0,20.0,26.0,30.0,4.0,12.0,106.36525628043847,74.19483514702843,126.06574612638879,127.0364919820697,182.82844955016054
-3.0,0.0,18.0,20.0,32.0,17.0,7.0,178.33466839262837,0.7279904273424398,21.45680675082817,114.38604381036765,82.6859586422317
-11.0,12.0,19.0,9.0,16.0,2.0,21.0,152.95032024127525,193.2033558981561,36.35120229478217,115.33103243246356,155.39909420304062
-6.0,-16.0,18.0,18.0,9.0,14.0,4.0,54.56558377890728,174.33049005620103,47.99048734201816,24.9094467343588,112.39276975469339
-11.0,9.0,2.0,19.0,17.0,27.0,28.0,191.75180956677966,41.111780302998405,3.266729559560866,81.35115063727942,25.815161934049534
15.0,-3.0,10.0,11.0,20.0,13.0,4.0,49.935588231164154,97.6536535759047,11.980375292617019,93.25211983804786,31.033087321469075
-13.0,15.0,6.0,2.0,25.0,19.0,3.0,129.72549575023385,59.2815207312962,44.61241148733508,126.39430197141156,26.21019514484022
-9.0,-13.0,3.0,3.0,9.0,11.0,15.0,147.37181833465576,45.567363869717624,26.86479836439679,87.98546722809779,103.10114525862765
0.0,-14.0,31.0,10.0,15.0,7.0,27.0,103.5220047892596,24.42322271172801,155.29490650113323,16.65044117104624,36.07517314749336
-13.0,0.0,13.0,7.0,17.0,32.0,33.0,133.84757294845036,153.31710432735568,26.68078563812717,32.28976473826888,83.68608510167543
13.0,12.0,21.0,12.0,24.0,5.0,24.0,188.87300962762578,195.1080704620962,24.32267477629577,55.38062304549851,75.18897359239875
5.0,-11.0,24.0,21.0,7.0,32.0,10.0,39.41067941816214,82.4127754366083,155.48744562092148,35.29026520107106,20.880473936957998
10.0,-14.0,4.0,5.0,9.0,24.0,31.0,124.39155891225708,142.5472545586967,112.40037763906908,77.293115239728,139.88319336235855
7.0,16.0,4.0,19.0,20.0,7.0,17.0,14.497454728256209,41.289069880806004,62.22476784602486,126.01433518756605,68.02007061390765
-3.0,9.0,25.0,30.0,18.0,5.0,11.0,41.809270178861844,126.71713786001636,133.32620985034512,39.1719916927125,113.29042851311624
-13.0,-8.0,3.0,31.0,33.0,23.0,18.0,2.402272497336466,135.9415052241395,14.60369059743465,91.60138001413434,13.05056311851336
-5.0,3.0,32.0,29.0,33.0,9.0,5.0,157.5861053874834,1.5422369083028409,126.29034943136233,169.60346397851086,106.55456577638284
-10.0,2.0,4.0,30.0,14.0,32.0,16.0,106.57820159169849,181.8862810540984,14.631198054085104,30.400763332086946,70.20948948314316
-1.0,5.0,23.0,31.0,17.0,27.0,2.0,85.53739528002733,149.10944460325396,154.69617521204944,192.2371097191384,43.104224440188155
-4.0,9.0,2.0,7.0,22.0,21.0,22.0,148.0967114686497,177.70588959020122,179.13648581379047,67.22219865992369,69.20138397775138
-5.0,-1.0,18.0,9.0,24.0,32.0,14.0,36.482590242507484,20.627587071972275,68.76585986412933,16.41980635384426,92.80066832897663
-15.0,-9.0,10.0,33.0,23.0,13.0,32.0,75.70186082971892,173.12438216374625,64.2736733025094,40.949334152456295,59.211281210905156
-3.0,14.0,13.0,11.0,6.0,8.0,24.0,198.2151977953765,188.47614893845594,26.332810498425086,91.39047384442904,161.31520289248172
4.0,-11.0,10.0,3.0,3.0,10.0,31.0,55.986323713634924,57.87830173824242,132.60526461254761,150.04856604921903,74.3510438305863
1.0,8.0,26.0,3.0,7.0,22.0,33.0,49.84750388266577,143.9157142583686,0.331795118262046,124.7896533978228,2.567387250525499
9.0,11.0,8.0,13.0,27.0,21.0,13.0,150.63407339438203,126.95300215644005,186.25847607902733,14.692238606932584,67.92625660339932
-5.0,-12.0,13.0,4.0,3.0,12.0,4.0,156.29441602593127,119.53008878839823,122.95610359833857,106.11432245068315,33.14577962029859
16.0,3.0,22.0,10.0,8.0,14.0,14.0,62.73750373453033,137.47208542474974,199.74726610179033,71.32058258723295,194.07160017490014
14.0,10.0,2.0,21.0,14.0,4.0,11.0,197.48553517827108,153.92520459584165,4.2928572188865255,77.50545814554408,163.060256303034
3.0,-13.0,15.0,30.0,32.0,5.0,2.0,139.07894385515402,25.174368753364583,139.21498134485722,117.31655129929943,191.12949358841718
-8.0,-13.0,7.0,12.0,10.0,13.0,2.0,82.0910722026954,175.0378629461387,105.44792220955324,48.59159912423203,33.20382960633723
-8.0,13.0,3.0,11.0,4.0,25.0,20.0,108.61237177578609,45.49928489683068,139.84299376866053,65.7574929122975,152.4220432628848
-16.0,-16.0,15.0,12.0,15.0,28.0,12.0,103.98973792749953,118.39246177631549,198.96425117859593,187.37358965829944,32.60735113734232
-11.0,0.0,26.0,27.0,20.0,16.0,21.0,191.153190026655,77.29493015210554,85.13347667984519,147.71585287200156,129.13785197096786
-4.0,7.0,5.0,13.0,8.0,31.0,24.0,189.29024993960883,188.27353260267395,36.97779438780549,152.90258808922493,28.23798405905398
-3.0,15.0,14.0,27.0,9.0,16.0,33.0,48.71490102513425,51.31271098473928,21.700247662837292,42.72556282374698,127.966289419471
-7.0,11.0,6.0,24.0,9.0,13.0,8.0,23.65426089941667,92.42052070651418,158.22551605248773,136.43522747919644,135.1411768255725
14.0,7.0,11.0,20.0,14.0,2.0,22.0,27.344089777245518,136.33508787058662,171.08233683163164,82.34898534668685,111.87295121958469
1.0,-8.0,17.0,12.0,20.0,8.0,2.0,64.03112665014064,45.282749534100965,133.59133925000774,151.55032775772344,15.16372397799859
13.0,-1.0,27.0,8.0,28.0,3.0,21.0,157.37202164836864,14.670479817301674,112.68910175152011,33.30489655382725,21.14007084157119
10.0,-1.0,20.0,12.0,5.0,13.0,26.0,161.6616998663376,86.525709263738,166.6998217176683,175.69067971518416,89.6435239912396
-4.0,-10.0,30.0,25.0,21.0,29.0,28.0,176.40789720145983,127.83864746387185,74.37289277715087,34.84452786312497,106.69240228019757
-10.0,-13.0,27.0,26.0,5.0,11.0,31.0,173.82255425352176,121.85587021571598,91.37001557705516,6.08335824936046,87.09558402553641
8.0,9.0,28.0,23.0,28.0,10.0,22.0,146.30914958344522,157.45404451129025,110.87223079293037,51.419720739368266,138.50400755096575
8.0,11.0,9.0,29.0,16.0,6.0,15.0,182.86374287344114,84.18476535199282,53.69273372365786,108.60259313780176,9.63639823385536
8.0,11.0,8.0,29.0,25.0,17.0,14.0,36.813714859934635,150.46330557483466,9.213057732875797,16.39243694564594,7.262561334721784
-2.0,0.0,10.0,32.0,29.0,12.0,33.0,52.87083854524717,139.44590347919464,197.97226897629395,47.7532125106743,65.40825675546134
-16.0,14.0,5.0,21.0,29.0,22.0,33.0,23.841434993741785,10.942990494710392,102.73128071134965,23.967664287716172,127.58119821849915
-13.0,5.0,18.0,22.0,18.0,33.0,24.0,141.0376880900044,34.60195794590921,198.66649455309476,178.25980829552472,93.74331696126777
-1.0,7.0,19.0,31.0,25.0,29.0,18.0,43.67555994465589,19.778370449142525,30.714848011924325,53.33287818356081,16.319654137063687
3.0,-14.0,19.0,5.0,3.0,9.0,25.0,151.9153997080384,161.62751276800952,152.24374943943718,40.11442510202576,42.384859269327265
11.0,-16.0,5.0,2.0,26.0,6.0,2.0,175.10046326019472,2.253384125556046,93.61707300946418,30.771411846822083,87.50945600542951
6.0,-7.0,23.0,27.0,13.0,18.0,14.0,42.171745857955,125.48660480199902,49.16528816779604,11.278019970896214,189.74682941422188
15.0,10.0,29.0,15.0,8.0,21.0,18.0,31.218359366623737,186.70478057410807,33.15333089691064,105.46118446117407,75.27524610745277
6.0,-3.0,11.0,28.0,4.0,26.0,33.0,72.58700056599609,92.02429214472967,148.17366623912358,48.904498058405196,33.01119439389009
-5.0,9.0,24.0,27.0,7.0,17.0,7.0,2.446369798363701,141.542556820457,116.85336314619961,66.12641055270348,150.8326757043979
-9.0,-5.0,21.0,29.0,5.0,7.0,14.0,88.49950764857593,171.27342171562083,77.47136247383675,166.2043838953202,137.66069036507665
